Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Hour,Location,Merchant_Category,Payment_Method,Device_Type,Is_Fraud
T1222,1073,6193.13,17,Nagpur,Fashion,Card,Mobile,0
T1223,1103,2423.08,15,Pune,Fashion,UPI,Mobile,0
T1224,1037,3979.68,8,Mumbai,Grocery,Card,Mobile,0
T1225,1133,1142.12,17,Delhi,Food,Card,Laptop,0
T1226,1199,4889.37,21,Mumbai,Grocery,Net Banking,Mobile,0
T1227,1022,2231.68,1,Pune,Entertainment,UPI,Laptop,0
T1228,1046,2337.5,20,Kolkata,Fashion,Net Banking,Laptop,0
T1229,1089,4191.55,3,Kolkata,Grocery,Net Banking,Laptop,0
T1230,1045,11013.07,11,Mumbai,Fashion,Card,Mobile,0
T1231,1106,264.59,6,Hyderabad,Grocery,Card,Tablet,0
T1232,1139,6966.01,14,Bangalore,Travel,Net Banking,Laptop,0
T1233,1140,1383.41,6,Pune,Fashion,Net Banking,Laptop,0
T1234,1103,2347.37,21,Mumbai,Food,UPI,Mobile,0
T1235,1189,88.63,20,Delhi,Travel,UPI,Mobile,0
T1236,1110,1432.68,16,Mumbai,Entertainment,UPI,Mobile,0
T1237,1103,2793.69,15,Kolkata,Grocery,Card,Mobile,0
T1238,1059,231.26,18,Delhi,Entertainment,UPI,Mobile,0
T1239,1170,2701.98,8,Bangalore,Fashion,UPI,Mobile,0
T1240,1099,10475.25,13,Mumbai,Travel,UPI,Mobile,0
T1241,1067,445.48,16,Chennai,Entertainment,Card,Mobile,0
T1242,1132,5783.17,4,Kolkata,Food,Card,Mobile,0
T1243,1119,2108.3,1,Chennai,Fashion,Card,Laptop,1
T1244,1036,4258.86,19,Bangalore,Travel,Card,Mobile,0
T1245,1071,1205.7,15,Pune,Entertainment,Net Banking,Laptop,0
T1246,1126,695.0,13,Delhi,Travel,Card,Mobile,0
T1247,1105,699.62,13,Chennai,Travel,Card,Mobile,0
T1248,1091,292.4,0,Hyderabad,Entertainment,Card,Mobile,1
T1249,1030,821.44,2,Pune,Electronics,UPI,Laptop,0
T1250,1121,4365.19,6,Delhi,Grocery,UPI,Mobile,0
T1251,1136,8537.81,14,Kolkata,Fashion,Card,Laptop,0
T1252,1050,6730.74,18,Kolkata,Fashion,Card,Mobile,0
T1253,1028,4622.44,19,Kolkata,Fashion,Card,Mobile,0
T1254,1039,468.08,1,Bangalore,Travel,UPI,Laptop,0
T1255,1040,1365.39,18,Chennai,Entertainment,Card,Mobile,0
T1256,1010,1483.14,8,Kolkata,Grocery,Net Banking,Laptop,0
T1257,1150,1150.5,18,Nagpur,Food,UPI,Mobile,0
T1258,1000,2894.47,4,Kolkata,Fashion,Card,Mobile,0
T1259,1045,3067.64,17,Mumbai,Entertainment,UPI,Laptop,0
T1260,1100,1765.73,15,Bangalore,Grocery,Card,Tablet,0
T1261,1148,1746.52,3,Delhi,Grocery,UPI,Mobile,0
T1262,1089,7053.99,11,Delhi,Electronics,Card,Laptop,0
T1263,1109,6229.14,6,Delhi,Entertainment,UPI,Mobile,0
T1264,1163,1471.5,13,Delhi,Fashion,UPI,Laptop,0
T1265,1181,9803.8,22,Mumbai,Travel,Net Banking,Laptop,0
T1266,1056,12214.72,11,Pune,Grocery,Card,Mobile,0
T1267,1000,1582.51,2,Hyderabad,Grocery,Card,Mobile,1
T1268,1062,1750.46,4,Nagpur,Food,UPI,Mobile,0
T1269,1181,2817.92,16,Mumbai,Electronics,Net Banking,Mobile,0
T1270,1054,11329.07,9,Delhi,Grocery,Net Banking,Mobile,0
T1271,1114,8360.21,9,Mumbai,Grocery,Card,Mobile,0
T1272,1167,432.87,10,Bangalore,Travel,Card,Tablet,0
T1273,1142,1995.13,16,Hyderabad,Travel,UPI,Mobile,0
T1274,1148,3224.11,4,Delhi,Food,Card,Mobile,0
T1275,1174,2797.73,12,Nagpur,Entertainment,Card,Mobile,0
T1276,1052,862.01,9,Delhi,Food,Card,Tablet,0
T1277,1136,7830.79,8,Hyderabad,Food,UPI,Mobile,0
T1278,1179,4519.68,16,Nagpur,Travel,Net Banking,Mobile,0
T1279,1056,7278.37,0,Hyderabad,Entertainment,Net Banking,Mobile,0
T1280,1116,7829.3,3,Nagpur,Travel,Card,Mobile,1
T1281,1153,5518.96,3,Pune,Electronics,UPI,Mobile,0
T1282,1168,2313.64,17,Chennai,Fashion,Net Banking,Mobile,0
T1283,1034,3772.05,8,Pune,Fashion,Card,Mobile,0
T1284,1062,699.15,17,Mumbai,Electronics,UPI,Mobile,0
T1285,1024,4479.08,13,Mumbai,Fashion,Card,Mobile,0
T1286,1089,790.16,14,Kolkata,Entertainment,Card,Mobile,0
T1287,1074,4736.02,5,Nagpur,Travel,Card,Mobile,0
T1288,1037,1043.37,23,Kolkata,Fashion,Card,Tablet,0
T1289,1129,500.22,9,Kolkata,Entertainment,UPI,Laptop,0
T1290,1134,722.66,14,Delhi,Travel,Card,Mobile,0
T1291,1161,7.98,3,Chennai,Entertainment,Card,Mobile,1
T1292,1090,5073.9,17,Bangalore,Electronics,Card,Mobile,0
T1293,1016,5273.06,17,Bangalore,Food,Net Banking,Mobile,0
T1294,1127,2893.88,16,Delhi,Electronics,UPI,Mobile,0
T1295,1170,703.91,11,Delhi,Fashion,UPI,Mobile,0
T1296,1186,349.01,6,Pune,Travel,UPI,Tablet,0
T1297,1107,77.26,15,Bangalore,Entertainment,Card,Laptop,0
T1298,1178,724.88,10,Nagpur,Fashion,Card,Mobile,0
T1299,1181,8860.33,13,Hyderabad,Fashion,UPI,Mobile,0
T1300,1151,1105.84,2,Kolkata,Food,Card,Tablet,1
T1301,1024,1749.5,18,Mumbai,Fashion,Card,Tablet,0
T1302,1198,445.27,17,Kolkata,Food,UPI,Tablet,0
T1303,1179,1005.97,9,Kolkata,Travel,Card,Mobile,0
T1304,1197,2929.42,5,Hyderabad,Travel,Card,Mobile,0
T1305,1087,3743.45,12,Pune,Entertainment,UPI,Laptop,0
T1306,1160,1126.02,9,Bangalore,Food,Card,Mobile,0
T1307,1176,237.86,17,Kolkata,Electronics,UPI,Mobile,0
T1308,1028,1983.96,19,Chennai,Travel,UPI,Mobile,0
T1309,1062,1067.35,15,Delhi,Entertainment,UPI,Laptop,0
T1310,1149,991.56,5,Chennai,Electronics,UPI,Laptop,0
T1311,1153,12861.81,12,Chennai,Travel,Card,Mobile,0
T1312,1155,3831.58,3,Bangalore,Travel,Card,Laptop,1
T1313,1113,3255.64,22,Nagpur,Entertainment,Card,Mobile,0
T1314,1048,2149.88,13,Pune,Entertainment,Card,Laptop,0
T1315,1198,2241.07,0,Kolkata,Grocery,Net Banking,Mobile,0
T1316,1080,3113.99,19,Kolkata,Fashion,UPI,Mobile,0
T1317,1083,4768.57,4,Kolkata,Fashion,Card,Mobile,0
T1318,1104,4844.61,7,Delhi,Electronics,Card,Mobile,0
T1319,1176,753.49,11,Hyderabad,Fashion,Card,Mobile,0
T1320,1147,2773.49,1,Nagpur,Electronics,Card,Mobile,1
T1321,1117,2123.83,11,Hyderabad,Travel,Card,Tablet,0
T1322,1085,8177.13,4,Mumbai,Grocery,UPI,Mobile,0
T1323,1062,3992.38,21,Pune,Grocery,Net Banking,Mobile,0
T1324,1188,3041.46,4,Nagpur,Travel,UPI,Mobile,0
T1325,1103,490.45,12,Nagpur,Entertainment,Card,Mobile,0
T1326,1048,3721.94,8,Kolkata,Food,Card,Mobile,0
T1327,1070,498.64,9,Hyderabad,Food,UPI,Laptop,0
T1328,1000,1645.17,0,Delhi,Fashion,UPI,Mobile,0
T1329,1140,616.53,2,Mumbai,Entertainment,UPI,Mobile,0
T1330,1178,4711.58,17,Kolkata,Electronics,Net Banking,Laptop,0
T1331,1122,923.96,11,Kolkata,Grocery,UPI,Mobile,0
T1332,1183,1989.4,2,Kolkata,Fashion,UPI,Mobile,0
T1333,1061,9040.97,8,Hyderabad,Travel,Card,Laptop,0
T1334,1031,914.21,1,Nagpur,Entertainment,UPI,Mobile,0
T1335,1157,2835.52,2,Pune,Grocery,Card,Mobile,1
T1336,1028,2173.89,13,Nagpur,Electronics,Card,Tablet,0
T1337,1048,73.16,3,Bangalore,Electronics,UPI,Mobile,0
T1338,1172,6295.47,18,Pune,Food,Card,Mobile,0
T1339,1029,286.18,12,Kolkata,Fashion,Card,Tablet,0
T1340,1143,2571.76,6,Pune,Travel,Card,Mobile,0
T1341,1167,3290.09,11,Nagpur,Grocery,Card,Mobile,0
T1342,1018,3960.03,2,Delhi,Electronics,Card,Laptop,1
T1343,1017,4667.11,22,Kolkata,Grocery,Card,Laptop,0
T1344,1000,1168.22,22,Pune,Travel,Card,Mobile,0
T1345,1077,40.12,8,Bangalore,Grocery,Card,Mobile,0
T1346,1114,5141.36,1,Hyderabad,Fashion,Net Banking,Laptop,0
T1347,1174,3068.52,21,Delhi,Food,Card,Laptop,0
T1348,1193,7234.43,8,Delhi,Grocery,Card,Mobile,0
T1349,1112,6890.17,11,Delhi,Entertainment,UPI,Mobile,0
T1350,1113,7414.36,11,Pune,Food,Net Banking,Mobile,0
T1351,1165,2655.09,14,Delhi,Travel,UPI,Laptop,0
T1352,1178,1623.63,1,Nagpur,Food,Card,Laptop,1
T1353,1062,6272.38,17,Delhi,Grocery,UPI,Tablet,0
T1354,1131,2400.77,12,Bangalore,Grocery,UPI,Laptop,0
T1355,1128,810.63,13,Kolkata,Entertainment,UPI,Mobile,0
T1356,1007,7723.37,4,Kolkata,Electronics,UPI,Mobile,0
T1357,1156,8567.31,9,Mumbai,Entertainment,Net Banking,Laptop,0
T1358,1054,2511.76,11,Bangalore,Grocery,Net Banking,Laptop,0
T1359,1102,314.87,9,Pune,Food,UPI,Mobile,0
T1360,1130,1962.96,23,Delhi,Entertainment,Card,Mobile,0
T1361,1031,6509.14,10,Delhi,Entertainment,UPI,Tablet,0
T1362,1009,9281.94,1,Nagpur,Electronics,UPI,Mobile,0
T1363,1109,909.98,4,Hyderabad,Grocery,Card,Mobile,0
T1364,1161,277.29,6,Delhi,Grocery,Net Banking,Mobile,0
T1365,1123,8393.7,5,Chennai,Travel,Card,Laptop,0
T1366,1086,1973.29,21,Bangalore,Electronics,UPI,Mobile,0
T1367,1054,3121.46,22,Pune,Travel,Net Banking,Laptop,0
T1368,1031,13776.31,2,Kolkata,Travel,Card,Mobile,1
T1369,1177,275.53,12,Mumbai,Travel,UPI,Mobile,0
T1370,1134,4180.11,2,Delhi,Fashion,Card,Mobile,1
T1371,1092,307.98,23,Mumbai,Travel,Card,Laptop,0
T1372,1007,1883.02,20,Delhi,Entertainment,Card,Tablet,0
T1373,1064,6514.78,5,Pune,Food,Card,Laptop,0
T1374,1056,2272.92,10,Hyderabad,Entertainment,Card,Tablet,0
T1375,1066,23487.41,16,Bangalore,Entertainment,Net Banking,Mobile,1
T1376,1186,3275.38,9,Kolkata,Grocery,Net Banking,Mobile,0
T1377,1071,1549.49,11,Pune,Fashion,Card,Mobile,0
T1378,1053,994.42,16,Mumbai,Travel,UPI,Mobile,0
T1379,1066,1726.34,3,Delhi,Grocery,Card,Laptop,1
T1380,1050,1864.26,1,Mumbai,Electronics,Card,Laptop,1
T1381,1096,284.75,10,Bangalore,Electronics,Card,Tablet,0
T1382,1091,1845.44,6,Chennai,Grocery,Net Banking,Mobile,0
T1383,1007,2496.26,1,Kolkata,Food,Net Banking,Mobile,0
T1384,1161,5131.17,17,Pune,Grocery,Card,Mobile,0
T1385,1034,4276.95,20,Mumbai,Grocery,Card,Mobile,0
T1386,1095,4934.51,3,Mumbai,Fashion,Card,Mobile,1
T1387,1087,33.6,7,Bangalore,Electronics,UPI,Mobile,0
T1388,1077,981.9,19,Chennai,Electronics,UPI,Mobile,0
T1389,1031,4335.1,13,Delhi,Travel,Card,Mobile,0
T1390,1119,2646.51,11,Chennai,Entertainment,UPI,Mobile,0
T1391,1045,21.31,21,Mumbai,Grocery,Card,Mobile,0
T1392,1143,6528.67,20,Bangalore,Grocery,Net Banking,Mobile,0
T1393,1195,5927.87,17,Delhi,Food,UPI,Mobile,0
T1394,1164,3180.0,10,Chennai,Electronics,Card,Mobile,0
T1395,1181,275.1,7,Kolkata,Food,UPI,Mobile,0
T1396,1141,5818.55,1,Chennai,Fashion,UPI,Mobile,0
T1397,1054,3505.53,14,Kolkata,Travel,Card,Mobile,0
T1398,1175,6092.31,8,Chennai,Food,Card,Mobile,0
T1399,1006,5573.23,18,Hyderabad,Electronics,Net Banking,Laptop,0
T1400,1073,6498.25,19,Delhi,Fashion,Card,Mobile,0
T1401,1006,2919.31,7,Chennai,Grocery,Card,Laptop,0
T1402,1160,604.8,18,Hyderabad,Fashion,UPI,Mobile,0
T1403,1150,4448.71,4,Pune,Entertainment,UPI,Mobile,0
T1404,1084,3875.33,10,Bangalore,Food,UPI,Laptop,0
T1405,1146,5423.11,14,Chennai,Electronics,Net Banking,Mobile,0
T1406,1111,744.74,7,Kolkata,Food,UPI,Laptop,0
T1407,1124,867.53,18,Delhi,Grocery,Card,Mobile,0
T1408,1146,8844.02,22,Kolkata,Grocery,UPI,Mobile,0
T1409,1035,5544.82,7,Hyderabad,Electronics,UPI,Laptop,0
T1410,1028,9553.81,18,Hyderabad,Entertainment,Card,Mobile,0
T1411,1187,5687.11,17,Pune,Travel,Card,Mobile,0
T1412,1081,3636.82,9,Kolkata,Fashion,Card,Mobile,0
T1413,1001,4246.8,6,Nagpur,Fashion,UPI,Mobile,0
T1414,1128,8797.51,8,Bangalore,Grocery,Net Banking,Mobile,0
T1415,1046,3458.65,0,Kolkata,Food,UPI,Mobile,0
T1416,1196,4002.95,18,Nagpur,Food,Net Banking,Laptop,0
T1417,1147,680.67,4,Delhi,Entertainment,Card,Laptop,0
T1418,1010,2569.22,18,Bangalore,Travel,Net Banking,Mobile,0
T1419,1129,5040.72,0,Kolkata,Food,UPI,Tablet,0
T1420,1194,1264.01,14,Pune,Fashion,Card,Mobile,0
T1421,1118,903.86,15,Delhi,Food,Net Banking,Mobile,0
T1422,1139,1506.5,22,Bangalore,Travel,Card,Laptop,0
T1423,1019,1105.65,6,Kolkata,Fashion,Net Banking,Laptop,0
T1424,1004,967.84,11,Kolkata,Food,Net Banking,Laptop,0
T1425,1036,2212.5,7,Bangalore,Fashion,UPI,Mobile,0
T1426,1165,9536.85,4,Nagpur,Grocery,UPI,Mobile,0
T1427,1136,2829.47,9,Delhi,Grocery,Card,Laptop,0
T1428,1052,832.63,20,Pune,Entertainment,UPI,Mobile,0
T1429,1171,320.38,4,Pune,Grocery,Card,Laptop,0
T1430,1098,4764.97,16,Delhi,Food,UPI,Mobile,0
T1431,1085,1930.24,4,Delhi,Travel,UPI,Laptop,0
T1432,1107,6900.09,21,Hyderabad,Fashion,Net Banking,Mobile,0
T1433,1023,4309.49,14,Mumbai,Electronics,Card,Mobile,0
T1434,1080,6363.28,12,Kolkata,Grocery,UPI,Mobile,0
T1435,1157,1269.52,0,Nagpur,Grocery,Net Banking,Laptop,0
T1436,1119,4715.29,10,Delhi,Electronics,UPI,Laptop,0
T1437,1058,1226.44,22,Delhi,Electronics,Card,Mobile,0
T1438,1127,11192.02,0,Mumbai,Food,Card,Laptop,1
T1439,1113,4046.52,10,Mumbai,Fashion,Card,Mobile,0
T1440,1114,1569.28,17,Bangalore,Grocery,UPI,Mobile,0
T1441,1013,1256.17,17,Chennai,Travel,UPI,Mobile,0
T1442,1008,847.46,20,Pune,Food,Net Banking,Mobile,0
T1443,1039,4745.07,15,Nagpur,Food,Card,Mobile,0
T1444,1193,987.26,12,Bangalore,Travel,Card,Mobile,0
T1445,1024,3618.47,6,Delhi,Travel,UPI,Laptop,0
T1446,1102,1229.55,0,Kolkata,Entertainment,UPI,Laptop,0
T1447,1021,4338.47,15,Mumbai,Travel,Net Banking,Mobile,0
T1448,1003,6748.29,0,Hyderabad,Electronics,UPI,Mobile,0
T1449,1153,6020.77,16,Pune,Grocery,Card,Tablet,0
T1450,1185,5722.68,5,Bangalore,Entertainment,UPI,Laptop,0
T1451,1028,831.65,1,Hyderabad,Electronics,Net Banking,Mobile,0
T1452,1108,370.15,16,Pune,Entertainment,UPI,Laptop,0
T1453,1097,4801.9,5,Chennai,Grocery,Card,Mobile,0
T1454,1036,1837.66,13,Chennai,Entertainment,Card,Mobile,0
T1455,1074,2264.97,17,Hyderabad,Electronics,Card,Mobile,0
T1456,1069,126.58,5,Mumbai,Fashion,UPI,Mobile,0
T1457,1145,1202.13,9,Bangalore,Grocery,Card,Laptop,0
T1458,1127,137.03,23,Bangalore,Food,Card,Mobile,0
T1459,1084,8454.0,17,Chennai,Grocery,Card,Mobile,0
T1460,1041,1115.66,8,Pune,Grocery,UPI,Tablet,0
T1461,1099,3259.79,7,Hyderabad,Grocery,Card,Tablet,0
T1462,1040,159.04,9,Mumbai,Fashion,UPI,Laptop,0
T1463,1165,4396.62,16,Delhi,Electronics,Card,Mobile,0
T1464,1033,1560.5,22,Bangalore,Food,Card,Mobile,0
T1465,1016,9127.96,5,Kolkata,Electronics,UPI,Laptop,0
T1466,1164,8761.25,13,Delhi,Entertainment,Card,Mobile,0
T1467,1152,1573.89,21,Mumbai,Entertainment,Card,Mobile,0
T1468,1121,9248.96,21,Chennai,Entertainment,Card,Mobile,0
T1469,1075,22246.71,5,Kolkata,Electronics,Net Banking,Mobile,1
T1470,1086,6981.39,6,Bangalore,Travel,UPI,Mobile,0
T1471,1116,7454.0,11,Bangalore,Fashion,Card,Mobile,0
T1472,1105,1145.45,2,Hyderabad,Travel,Card,Mobile,1
T1473,1085,3438.72,13,Kolkata,Entertainment,Net Banking,Mobile,0
T1474,1026,278.5,21,Delhi,Fashion,UPI,Mobile,0
T1475,1056,398.92,18,Chennai,Electronics,Card,Mobile,0
T1476,1030,27223.0,22,Hyderabad,Entertainment,UPI,Laptop,1
T1477,1133,1581.9,15,Nagpur,Electronics,UPI,Laptop,0
T1478,1167,5516.23,6,Delhi,Fashion,UPI,Mobile,0
T1479,1097,6573.32,7,Delhi,Electronics,UPI,Mobile,0
T1480,1011,7808.37,17,Nagpur,Electronics,Card,Mobile,0
T1481,1052,24176.59,12,Mumbai,Food,Card,Mobile,1
T1482,1198,1105.63,20,Kolkata,Travel,Net Banking,Mobile,0
T1483,1137,164.75,8,Kolkata,Travel,UPI,Mobile,0
T1484,1172,2118.62,9,Mumbai,Travel,Card,Laptop,0
T1485,1144,557.42,20,Bangalore,Grocery,Net Banking,Mobile,0
T1486,1153,90.72,22,Pune,Food,Net Banking,Mobile,0
T1487,1189,1787.82,8,Hyderabad,Entertainment,Net Banking,Mobile,0
T1488,1121,6125.06,14,Pune,Entertainment,Net Banking,Laptop,0
T1489,1045,3340.51,19,Bangalore,Entertainment,Net Banking,Mobile,0
T1490,1063,1500.39,1,Kolkata,Travel,Card,Laptop,1
T1491,1129,4249.22,12,Pune,Travel,UPI,Mobile,0
T1492,1053,1055.96,1,Delhi,Food,UPI,Laptop,0
T1493,1106,57.94,18,Delhi,Electronics,Card,Tablet,0
T1494,1192,5781.69,1,Nagpur,Travel,Card,Tablet,1
T1495,1050,3909.93,2,Nagpur,Entertainment,Net Banking,Mobile,0
T1496,1180,5747.03,5,Bangalore,Electronics,Card,Mobile,0
T1497,1035,158.87,2,Bangalore,Travel,Net Banking,Mobile,0
T1498,1114,7258.96,9,Chennai,Fashion,Card,Tablet,0
T1499,1025,3865.35,23,Bangalore,Grocery,Card,Mobile,0
T1500,1028,3314.91,5,Delhi,Travel,UPI,Mobile,0
T1501,1148,3919.2,22,Pune,Fashion,Card,Mobile,0
T1502,1010,7993.16,15,Hyderabad,Food,UPI,Mobile,0
T1503,1039,3536.62,16,Chennai,Fashion,UPI,Mobile,0
T1504,1010,3479.06,18,Chennai,Food,Card,Mobile,0
T1505,1163,18702.01,2,Kolkata,Travel,Card,Mobile,1
T1506,1112,5654.34,17,Chennai,Food,Card,Mobile,0
T1507,1186,2335.69,6,Bangalore,Fashion,Card,Tablet,0
T1508,1038,4915.75,8,Bangalore,Grocery,UPI,Laptop,0
T1509,1053,1972.14,19,Delhi,Electronics,Card,Laptop,0
T1510,1097,1039.62,11,Hyderabad,Electronics,Card,Mobile,0
T1511,1054,3633.8,4,Delhi,Grocery,UPI,Laptop,0
T1512,1110,10534.49,2,Hyderabad,Entertainment,Card,Mobile,1
T1513,1151,10588.17,10,Delhi,Electronics,Card,Mobile,0
T1514,1149,1673.63,3,Pune,Travel,Card,Mobile,1
T1515,1068,3000.37,4,Kolkata,Entertainment,Net Banking,Mobile,0
T1516,1055,951.18,0,Bangalore,Travel,Net Banking,Mobile,0
T1517,1032,21732.98,17,Mumbai,Fashion,UPI,Tablet,1
T1518,1035,15878.17,11,Mumbai,Fashion,Card,Mobile,0
T1519,1147,4193.68,12,Kolkata,Entertainment,Card,Mobile,0
T1520,1080,6527.02,8,Bangalore,Entertainment,UPI,Mobile,0
T1521,1189,5022.47,1,Chennai,Entertainment,UPI,Mobile,0
T1522,1108,3597.32,4,Bangalore,Entertainment,Net Banking,Mobile,0
T1523,1153,219.29,12,Bangalore,Food,Card,Mobile,0
T1524,1193,2426.15,15,Kolkata,Entertainment,Card,Laptop,0
T1525,1072,4493.09,15,Bangalore,Entertainment,UPI,Mobile,0
T1526,1039,4527.0,23,Chennai,Fashion,UPI,Mobile,0
T1527,1016,1868.02,2,Hyderabad,Travel,UPI,Laptop,0
T1528,1128,11368.06,21,Kolkata,Fashion,UPI,Laptop,0
T1529,1060,732.6,3,Pune,Electronics,Net Banking,Laptop,0
T1530,1170,2775.47,10,Mumbai,Food,UPI,Mobile,0
T1531,1103,4696.15,22,Kolkata,Food,Net Banking,Mobile,0
T1532,1041,4777.88,13,Nagpur,Travel,Net Banking,Mobile,0
T1533,1024,4183.76,2,Mumbai,Entertainment,UPI,Laptop,0
T1534,1038,1287.92,15,Mumbai,Fashion,Card,Laptop,0
T1535,1034,679.39,21,Chennai,Electronics,Card,Mobile,0
T1536,1130,4041.75,14,Delhi,Fashion,UPI,Mobile,0
T1537,1107,3658.19,9,Bangalore,Entertainment,UPI,Laptop,0
T1538,1171,790.66,8,Bangalore,Entertainment,Net Banking,Mobile,0
T1539,1178,4885.01,10,Bangalore,Grocery,Card,Mobile,0
T1540,1101,2429.14,15,Delhi,Fashion,Card,Mobile,0
T1541,1097,4407.6,9,Chennai,Travel,UPI,Mobile,0
T1542,1011,7265.04,16,Kolkata,Fashion,Card,Tablet,0
T1543,1018,744.01,18,Pune,Food,Card,Mobile,0
T1544,1100,77.32,1,Pune,Electronics,Card,Mobile,1
T1545,1043,6040.23,23,Chennai,Travel,UPI,Mobile,0
T1546,1186,3763.33,22,Nagpur,Grocery,Card,Mobile,0
T1547,1048,4811.09,1,Pune,Electronics,Net Banking,Mobile,0
T1548,1188,7284.46,5,Chennai,Electronics,Card,Mobile,0
T1549,1016,6494.37,18,Kolkata,Food,Net Banking,Mobile,0
T1550,1073,12968.59,7,Pune,Food,UPI,Laptop,0
T1551,1056,3070.92,2,Bangalore,Food,Card,Laptop,1
T1552,1054,2681.6,13,Hyderabad,Travel,Card,Mobile,0
T1553,1046,2055.9,15,Chennai,Fashion,Card,Mobile,0
T1554,1011,667.48,0,Mumbai,Electronics,UPI,Tablet,0
T1555,1061,3400.21,20,Pune,Fashion,Card,Mobile,0
T1556,1079,1297.45,2,Pune,Fashion,Card,Laptop,1
T1557,1082,10168.83,21,Delhi,Food,UPI,Mobile,0
T1558,1007,3500.51,17,Nagpur,Fashion,Card,Laptop,0
T1559,1148,3594.2,8,Hyderabad,Electronics,Card,Laptop,0
T1560,1080,1753.55,5,Kolkata,Electronics,UPI,Laptop,0
T1561,1117,213.56,22,Delhi,Entertainment,Net Banking,Laptop,0
T1562,1197,129.03,20,Bangalore,Grocery,Card,Tablet,0
T1563,1199,2201.98,0,Mumbai,Travel,Card,Mobile,1
T1564,1024,353.43,20,Nagpur,Fashion,Net Banking,Mobile,0
T1565,1088,3734.23,9,Delhi,Travel,Card,Mobile,0
T1566,1011,8513.62,5,Chennai,Travel,Net Banking,Laptop,0
T1567,1142,8579.41,22,Pune,Travel,Card,Laptop,0
T1568,1058,4304.02,11,Pune,Entertainment,Net Banking,Mobile,0
T1569,1153,949.13,3,Nagpur,Travel,Card,Mobile,1
T1570,1108,7951.0,12,Pune,Entertainment,Net Banking,Laptop,0
T1571,1025,8689.51,16,Chennai,Electronics,Card,Mobile,0
T1572,1046,875.88,7,Delhi,Fashion,UPI,Mobile,0
T1573,1031,5348.89,19,Delhi,Entertainment,Card,Laptop,0
T1574,1009,1350.4,2,Pune,Grocery,Card,Mobile,1
T1575,1015,6490.91,11,Pune,Travel,UPI,Mobile,0
T1576,1198,23567.06,6,Bangalore,Grocery,UPI,Mobile,1
T1577,1144,121.94,11,Mumbai,Electronics,Net Banking,Mobile,0
T1578,1150,9106.34,1,Kolkata,Electronics,Card,Mobile,1
T1579,1025,3898.12,23,Nagpur,Food,Net Banking,Mobile,0
T1580,1085,14504.76,13,Delhi,Travel,Card,Mobile,0
T1581,1134,2502.03,21,Nagpur,Food,Net Banking,Mobile,0
T1582,1013,7519.42,22,Bangalore,Grocery,Net Banking,Mobile,0
T1583,1078,257.7,4,Delhi,Fashion,Card,Mobile,0
T1584,1116,1633.55,8,Bangalore,Food,Net Banking,Tablet,0
T1585,1006,277.47,20,Bangalore,Electronics,UPI,Mobile,0
T1586,1136,14810.8,10,Hyderabad,Travel,Card,Laptop,0
T1587,1114,6792.51,4,Pune,Grocery,UPI,Laptop,0
T1588,1175,7656.99,2,Chennai,Entertainment,Card,Mobile,1
T1589,1071,11120.24,16,Hyderabad,Electronics,UPI,Laptop,0
T1590,1058,355.78,1,Kolkata,Entertainment,Card,Mobile,1
T1591,1081,1948.42,23,Nagpur,Fashion,Card,Laptop,0
T1592,1115,294.74,0,Chennai,Travel,Card,Mobile,1
T1593,1166,946.91,6,Nagpur,Fashion,UPI,Laptop,0
T1594,1145,1042.17,13,Pune,Fashion,Net Banking,Mobile,0
T1595,1186,2532.78,4,Chennai,Travel,Net Banking,Laptop,0
T1596,1102,1250.97,18,Hyderabad,Travel,Card,Mobile,0
T1597,1016,425.79,10,Nagpur,Entertainment,Card,Laptop,0
T1598,1013,733.25,22,Hyderabad,Fashion,UPI,Mobile,0
T1599,1158,637.28,1,Pune,Grocery,UPI,Laptop,0
T1600,1151,14459.07,7,Chennai,Entertainment,Card,Mobile,0
T1601,1107,5696.69,8,Chennai,Travel,Card,Mobile,0
T1602,1187,13738.37,2,Delhi,Electronics,UPI,Mobile,0
T1603,1044,2317.42,1,Bangalore,Entertainment,Card,Tablet,1
T1604,1097,1304.96,6,Bangalore,Food,UPI,Mobile,0
T1605,1130,6403.76,4,Hyderabad,Grocery,UPI,Tablet,0
T1606,1036,1579.61,20,Chennai,Entertainment,Net Banking,Mobile,0
T1607,1170,1423.18,4,Nagpur,Travel,UPI,Laptop,0
T1608,1167,1058.5,19,Hyderabad,Travel,Card,Mobile,0
T1609,1182,555.57,12,Hyderabad,Grocery,Net Banking,Mobile,0
T1610,1107,1185.35,20,Mumbai,Food,UPI,Laptop,0
T1611,1038,1756.0,19,Kolkata,Entertainment,Card,Mobile,0
T1612,1014,4483.36,5,Chennai,Entertainment,UPI,Mobile,0
T1613,1119,258.43,19,Bangalore,Fashion,Card,Mobile,0
T1614,1003,945.46,17,Chennai,Electronics,UPI,Mobile,0
T1615,1092,6622.42,1,Pune,Travel,UPI,Mobile,0
T1616,1152,635.62,5,Hyderabad,Entertainment,UPI,Laptop,0
T1617,1140,1678.13,8,Mumbai,Entertainment,Card,Mobile,0
T1618,1160,7999.83,2,Mumbai,Entertainment,Card,Mobile,1
T1619,1015,673.32,0,Bangalore,Food,Net Banking,Mobile,0
